City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Tacoronte,ES,2021-08-07 06:43:52,28.4769,-16.4102,65.75,87,90,17.0
298,Senno,RU,2021-08-07 06:43:53,59.5336,33.9167,57.15,97,100,11.23
299,Mantua,IT,2021-08-07 06:43:53,45.1667,10.7833,77.34,78,3,1.99
300,Sonoita,MX,2021-08-07 06:43:54,31.85,-112.8333,90.54,45,88,4.83
301,Gat,IL,2021-08-07 06:43:54,31.61,34.7642,94.41,27,0,10.4
302,Sarakhs,IR,2021-08-07 06:43:55,36.5449,61.1577,100.54,17,0,4.61
303,Margherita,IN,2021-08-07 06:43:55,27.2833,95.6833,90.88,89,100,3.13
304,Pisco,PE,2021-08-07 06:43:55,-13.7,-76.2167,59.05,82,90,3.44
305,Fortuna,US,2021-08-07 06:43:56,40.5982,-124.1573,65.43,74,90,1.01
306,Ratnagiri,IN,2021-08-07 06:43:56,16.9833,73.3,84.65,71,87,11.1
307,Vila Velha,BR,2021-08-07 06:43:57,-20.3297,-40.2925,62.55,94,75,8.05
308,Soure,BR,2021-08-07 06:43:57,-0.7167,-48.5233,78.4,80,6,4.99
309,Chino Valley,US,2021-08-07 06:43:58,34.7575,-112.4538,81.73,51,1,1.01
310,Kalianget,ID,2021-08-07 06:43:58,-7.05,113.9333,85.3,66,25,15.28
311,Narsaq,GL,2021-08-07 06:43:40,60.9167,-46.05,48.42,57,100,6.13
312,Banfora,BF,2021-08-07 06:43:59,10.6333,-4.7667,72.07,93,100,2.55
313,Kutum,SD,2021-08-07 06:44:00,14.2,24.6667,74.53,63,100,11.23
314,Benguela,AO,2021-08-07 06:44:00,-12.5763,13.4055,71.92,86,34,4.21
315,Ende,ID,2021-08-07 06:44:00,-8.8432,121.6623,79.68,75,100,3.76
316,Oranjemund,NA,2021-08-07 06:44:01,-28.55,16.4333,59.77,58,39,4.03
317,Kloulklubed,PW,2021-08-07 06:41:00,7.0419,134.2556,79.3,84,100,5.75
318,Immokalee,US,2021-08-07 06:44:02,26.4187,-81.4173,78.91,94,20,0.0
319,Kuytun,RU,2021-08-07 06:44:02,54.3419,101.5036,73.58,43,83,10.07
320,Bosobolo,CD,2021-08-07 06:44:03,4.1833,19.9,71.71,96,100,0.56
321,Buchanan,LR,2021-08-07 06:44:03,5.8808,-10.0467,71.56,85,94,3.09
322,Broken Hill,AU,2021-08-07 06:44:04,-31.95,141.4333,58.71,44,90,11.5
323,Touros,BR,2021-08-07 06:42:20,-5.1989,-35.4608,72.5,85,83,15.5
324,Chitrakonda,IN,2021-08-07 06:44:04,18.1167,82.0833,85.68,63,94,5.68
325,Staryy Nadym,RU,2021-08-07 06:44:05,65.6118,72.6842,80.83,41,2,7.56
326,Pangody,RU,2021-08-07 06:44:05,65.85,74.4859,80.4,37,5,6.71
327,Lieksa,FI,2021-08-07 06:44:06,63.3167,30.0167,64.26,54,0,12.48
328,Pampa,US,2021-08-07 06:44:06,35.5362,-100.9599,78.19,60,1,12.66
329,Evans,US,2021-08-07 06:44:07,33.5337,-82.1307,75.4,94,90,0.0
330,Srednekolymsk,RU,2021-08-07 06:44:07,67.45,153.6833,58.53,56,68,8.48
331,Santiago Del Estero,AR,2021-08-07 06:41:30,-27.7951,-64.2615,61.7,48,0,9.6
332,Svetlogorsk,BY,2021-08-07 06:44:08,52.6333,29.7333,63.43,71,59,9.66
333,Labuhan,ID,2021-08-07 06:44:08,-6.8844,112.2051,86.09,67,38,15.95
334,Almaznyy,RU,2021-08-07 06:44:09,48.0448,40.045,80.74,25,100,18.01
335,Prince Rupert,CA,2021-08-07 06:44:09,54.3161,-130.3201,56.89,95,90,3.44
336,Am Timan,TD,2021-08-07 06:44:10,11.0297,20.2827,74.08,85,100,4.0
337,Moerai,PF,2021-08-07 06:44:10,-22.4333,-151.3333,74.75,69,99,5.41
338,Nago,JP,2021-08-07 06:44:11,26.5881,127.9761,88.23,79,100,15.26
339,Beitbridge,ZW,2021-08-07 06:44:11,-22.2167,30.0,72.21,25,0,4.92
340,Alta Floresta,BR,2021-08-07 06:44:12,-9.8756,-56.0861,67.96,49,21,3.15
341,Sorong,ID,2021-08-07 06:44:12,-0.8833,131.25,82.83,79,100,13.22
342,Guaira,BR,2021-08-07 06:44:13,-20.3183,-48.3106,64.08,51,89,8.12
343,Ushumun,RU,2021-08-07 06:44:13,52.7833,126.5333,66.94,92,100,11.23
344,Maniitsoq,GL,2021-08-07 06:44:13,65.4167,-52.9,42.08,93,100,12.41
345,Quesnel,CA,2021-08-07 06:44:14,52.9999,-122.5029,57.7,77,90,2.3
346,Izhma,RU,2021-08-07 06:44:14,65.0083,53.9113,57.92,59,100,7.56
347,Inverell,AU,2021-08-07 06:44:15,-29.7833,151.1167,51.49,72,0,4.63
348,Kalmunai,LK,2021-08-07 06:44:15,7.4167,81.8167,90.3,55,100,8.01
349,Buala,SB,2021-08-07 06:44:16,-8.145,159.5921,81.45,70,97,3.62
350,Sao Joao Da Barra,BR,2021-08-07 06:44:16,-21.6403,-41.0511,64.74,82,96,4.09
351,Bouar,CF,2021-08-07 06:44:16,5.934,15.596,63.91,99,100,2.37
352,Balabac,PH,2021-08-07 06:44:17,7.9868,117.0645,87.62,62,100,5.03
353,Maragogi,BR,2021-08-07 06:44:17,-9.0122,-35.2225,72.57,84,24,15.55
354,Sao Paulo De Olivenca,BR,2021-08-07 06:44:18,-3.3783,-68.8725,71.8,83,13,1.66
355,Swarzedz,PL,2021-08-07 06:43:50,52.4129,17.085,68.05,72,20,10.36
356,Nimaparha,IN,2021-08-07 06:44:18,20.0667,86.0167,91.8,54,100,11.03
357,Cidreira,BR,2021-08-07 06:44:19,-30.1811,-50.2056,58.84,93,96,11.88
358,Teknaf,BD,2021-08-07 06:44:19,20.8624,92.3058,84.85,76,90,10.54
359,Poplar Bluff,US,2021-08-07 06:44:20,36.757,-90.3929,71.38,88,1,4.61
360,Quzhou,CN,2021-08-07 06:44:20,28.9594,118.8686,91.08,57,42,7.76
361,Fort Saint James,CA,2021-08-07 06:44:21,54.4333,-124.25,50.68,67,3,7.27
362,Kayes,ML,2021-08-07 06:44:21,14.0,-11.0,72.52,92,100,7.4
363,Opunake,NZ,2021-08-07 06:44:22,-39.4556,173.8583,50.34,70,51,20.87
364,Vuktyl,RU,2021-08-07 06:44:22,63.8567,57.3094,53.47,81,100,10.16
365,Guiratinga,BR,2021-08-07 06:44:23,-16.3494,-53.7583,65.57,47,100,4.99
366,Xining,CN,2021-08-07 06:44:23,36.6167,101.7667,78.82,27,100,5.73
367,Fairbanks,US,2021-08-07 06:40:32,64.8378,-147.7164,65.1,85,90,4.61
368,Bandarbeyla,SO,2021-08-07 06:44:24,9.4942,50.8122,86.47,47,100,25.34
369,Saharsa,IN,2021-08-07 06:44:24,25.8833,86.6,83.95,80,100,8.43
370,Kurkino,RU,2021-08-07 06:44:25,53.4257,38.6582,79.95,35,90,15.28
371,Laplace,US,2021-08-07 06:44:25,30.0666,-90.4801,79.99,84,1,3.44
372,Udachnyy,RU,2021-08-07 06:44:25,66.4167,112.4,64.67,53,51,17.52
373,Anapskaya,RU,2021-08-07 06:44:26,44.89,37.38,88.03,62,0,6.71
374,Vestmannaeyjar,IS,2021-08-07 06:44:26,63.4427,-20.2734,54.59,85,99,10.47
375,Solnechnyy,RU,2021-08-07 06:44:27,50.7214,136.6319,54.57,95,100,8.43
376,Saint Stephen,GB,2021-08-07 06:44:27,50.3333,-4.9,59.76,100,75,13.8
377,Husavik,IS,2021-08-07 06:44:28,66.0449,-17.3389,49.91,76,14,2.28
378,Vao,NC,2021-08-07 06:44:28,-22.6667,167.4833,67.89,59,100,11.65
379,Namatanai,PG,2021-08-07 06:44:29,-3.6667,152.4333,81.46,80,32,9.51
380,Asau,RO,2021-08-07 06:44:29,46.4333,26.4,71.76,60,0,2.73
381,Mapiri,BO,2021-08-07 06:44:29,-15.25,-68.1667,59.16,77,0,1.77
382,Ylivieska,FI,2021-08-07 06:44:30,64.0833,24.55,64.89,46,0,9.01
383,Panguna,PG,2021-08-07 06:44:30,-6.3164,155.4848,73.04,88,99,3.36
384,Dubai,AE,2021-08-07 06:44:12,25.2582,55.3047,104.25,37,0,5.75
385,Half Moon Bay,US,2021-08-07 06:44:31,37.4636,-122.4286,69.12,87,20,12.66
386,Bulgan,MN,2021-08-07 06:44:31,48.8125,103.5347,66.99,61,99,10.25
387,Isla Mujeres,MX,2021-08-07 06:44:32,21.2311,-86.731,84.25,81,2,9.86
388,Asfi,MA,2021-08-07 06:44:32,32.2994,-9.2372,66.97,88,16,8.75
389,Coahuayana,MX,2021-08-07 06:44:33,18.7333,-103.6833,76.35,93,100,3.76
390,Mehamn,NO,2021-08-07 06:44:33,71.0357,27.8492,62.47,62,100,6.35
391,Bastia,FR,2021-08-07 06:44:34,42.6667,9.3333,80.02,70,40,2.3
392,Darbhanga,IN,2021-08-07 06:44:34,26.1667,85.9,88.36,66,100,9.19
393,Sol-Iletsk,RU,2021-08-07 06:44:35,51.1631,54.9918,79.74,27,46,9.89
394,Areka,ET,2021-08-07 06:44:35,7.0667,37.7,69.17,71,12,2.55
395,Los Llanos De Aridane,ES,2021-08-07 06:44:35,28.6585,-17.9182,67.75,97,75,12.66
396,Ulagan,RU,2021-08-07 06:44:36,50.6321,87.9563,70.18,42,95,2.21
397,Barquisimeto,VE,2021-08-07 06:40:36,10.0739,-69.3228,61.43,100,67,8.05
398,Saint-Pierre,RE,2021-08-07 06:44:37,-21.3393,55.4781,74.88,62,0,8.05
399,Karpathos,GR,2021-08-07 06:44:37,35.507,27.2132,80.56,94,0,24.16
400,Dicabisagan,PH,2021-08-07 06:44:38,17.0818,122.4157,94.17,56,100,10.74
401,Viedma,AR,2021-08-07 06:44:38,-40.8135,-62.9967,52.72,61,100,8.75
402,Amapa,BR,2021-08-07 06:44:38,1.0,-52.0,72.12,94,66,0.63
403,Regina,CA,2021-08-07 06:40:30,50.4501,-104.6178,73.4,66,90,11.5
404,Boguchany,RU,2021-08-07 06:44:39,58.3814,97.4531,82.69,30,14,5.17
405,Umba,RU,2021-08-07 06:44:40,66.6871,34.3429,59.36,64,25,5.1
406,Acapulco,MX,2021-08-07 06:41:04,16.8634,-99.8901,77.61,89,100,6.35
407,Tura,IN,2021-08-07 06:44:40,25.5198,90.2201,80.6,91,100,5.17
408,Qaqortoq,GL,2021-08-07 06:44:41,60.7167,-46.0333,48.7,68,100,3.98
409,Hulan,CN,2021-08-07 06:44:41,45.9833,126.6,84.31,49,7,5.32
410,Verkhnyaya Maksakovka,RU,2021-08-07 06:44:42,61.635,50.9674,60.82,63,75,6.71
411,Henties Bay,NA,2021-08-07 06:44:42,-22.116,14.2845,60.3,66,0,6.35
412,Severo-Kurilsk,RU,2021-08-07 06:42:27,50.6789,156.125,54.9,77,100,9.22
413,Aklavik,CA,2021-08-07 06:42:18,68.2191,-135.0107,41.72,82,100,9.69
414,Nizhnevartovsk,RU,2021-08-07 06:44:43,60.9344,76.5531,66.22,88,75,8.95
415,Divo,CI,2021-08-07 06:44:44,5.8397,-5.36,69.17,94,89,2.57
416,Oum Hadjer,TD,2021-08-07 06:44:09,13.2954,19.6966,78.26,72,100,13.2
417,Kota,IN,2021-08-07 06:44:44,25.1833,75.8333,82.17,77,100,8.88
418,Fredericton,CA,2021-08-07 06:42:45,45.9454,-66.6656,65.44,95,20,5.75
419,Mayumba,GA,2021-08-07 06:44:45,-3.432,10.6554,73.98,84,100,5.84
420,Olinda,BR,2021-08-07 06:44:45,-8.0089,-34.8553,76.73,73,40,16.11
421,Walvis Bay,NA,2021-08-07 06:44:46,-22.9575,14.5053,45.55,93,3,2.3
422,Melbu,NO,2021-08-07 06:44:46,68.5044,14.8297,62.22,73,82,2.46
423,Haines Junction,CA,2021-08-07 06:44:47,60.7522,-137.5108,51.75,93,100,3.44
424,Kolokani,ML,2021-08-07 06:44:47,13.5728,-8.0339,71.85,93,100,8.95
425,Le Port,RE,2021-08-07 06:44:48,-20.9373,55.2919,75.2,65,26,5.79
426,Oistins,BB,2021-08-07 06:44:48,13.0667,-59.5333,78.89,78,40,12.66
427,Pangnirtung,CA,2021-08-07 06:44:48,66.1451,-65.7125,38.79,97,100,1.83
428,Harper,LR,2021-08-07 06:44:49,4.375,-7.7169,75.78,79,99,6.82
429,Kolomak,UA,2021-08-07 06:44:49,49.8399,35.3044,81.28,46,100,7.07
430,Najran,SA,2021-08-07 06:44:50,17.4924,44.1277,92.05,21,48,14.72
431,Zyryanka,RU,2021-08-07 06:44:50,65.75,150.85,63.39,54,43,14.34
432,Lishui,CN,2021-08-07 06:44:51,28.4604,119.9103,90.99,54,100,8.16
433,Marfino,RU,2021-08-07 06:44:51,55.7028,37.3822,73.31,78,0,8.95
434,Carutapera,BR,2021-08-07 06:43:12,-1.195,-46.02,74.12,94,19,5.26
435,Ginda,IN,2021-08-07 06:44:52,30.6945,78.4932,77.07,70,14,5.28
436,Reconquista,AR,2021-08-07 06:44:52,-29.15,-59.65,59.63,65,0,8.01
437,Cherdakly,RU,2021-08-07 06:44:53,54.3594,48.845,78.75,38,14,6.71
438,Port Blair,IN,2021-08-07 06:44:53,11.6667,92.75,86.04,84,90,11.5
439,Urumqi,CN,2021-08-07 06:44:54,43.801,87.6005,83.35,26,20,6.71
440,Pochutla,MX,2021-08-07 06:44:54,15.7432,-96.4661,75.81,93,98,3.24
441,Nanchang,CN,2021-08-07 06:44:55,28.6833,115.8833,94.21,52,19,10.69
442,Peterhead,GB,2021-08-07 06:44:55,57.5058,-1.7981,60.12,91,100,13.58
443,Abastumani,GE,2021-08-07 06:44:55,41.7075,42.8457,77.92,41,71,5.46
444,Turukhansk,RU,2021-08-07 06:44:56,65.8167,87.9833,81.43,36,10,5.01
445,Seymchan,RU,2021-08-07 06:44:56,62.8833,152.4333,58.93,62,90,10.92
446,Moron,AR,2021-08-07 06:44:57,-34.6534,-58.6198,60.98,97,82,3.0
447,Rio Claro,BR,2021-08-07 06:44:57,-22.4114,-47.5614,57.45,71,65,2.64
448,Gulfport,US,2021-08-07 06:41:56,30.3674,-89.0928,78.98,90,1,0.0
449,Kibala,TD,2021-08-07 06:44:58,9.1104,18.3463,75.15,94,20,0.0
450,Sur,OM,2021-08-07 06:43:17,22.5667,59.5289,93.25,59,100,6.91
451,Bima,ID,2021-08-07 06:44:59,-8.4667,118.7167,90.07,49,98,3.49
452,Ouadda,CF,2021-08-07 06:44:59,8.0777,22.4007,70.02,96,100,5.17
453,Poltavka,RU,2021-08-07 06:44:59,54.3663,71.7632,80.15,51,41,10.47
454,Kaitangata,NZ,2021-08-07 06:45:00,-46.2817,169.8464,39.76,84,81,8.25
455,Kuvshinovo,RU,2021-08-07 06:45:00,57.0295,34.1725,62.28,98,100,6.67
456,Nerchinskiy Zavod,RU,2021-08-07 06:45:01,51.3088,119.61,75.81,59,21,5.5
457,Auki,SB,2021-08-07 06:45:01,-8.7676,160.7034,80.2,79,98,2.26
458,Hong Gai,VN,2021-08-07 06:45:02,20.956,107.0946,98.51,63,100,4.9
459,Shache,CN,2021-08-07 06:45:04,38.4167,77.2406,90.72,20,14,4.25
460,Codrington,AU,2021-08-07 06:45:04,-38.2667,141.9667,53.19,76,97,8.16
461,Qorveh,IR,2021-08-07 06:45:05,35.1664,47.8045,83.35,19,6,5.44
462,Jiaojiang,CN,2021-08-07 06:45:05,28.6803,121.4428,85.26,72,77,14.43
463,Longhua,CN,2021-08-07 06:45:05,23.6137,114.1919,94.19,57,100,2.06
464,Magistralnyy,RU,2021-08-07 06:45:06,56.1725,107.4458,63.95,77,100,6.2
465,Rupert,US,2021-08-07 06:45:06,42.6191,-113.6772,62.49,67,1,6.91
466,Payo,ID,2021-08-07 06:45:07,-3.7508,103.6372,90.03,52,82,3.67
467,Arcachon,FR,2021-08-07 06:45:07,44.5875,-1.0519,66.25,88,40,9.22
468,Mount Isa,AU,2021-08-07 06:45:08,-20.7333,139.5,74.97,15,0,10.36
469,Toyooka,JP,2021-08-07 06:45:08,35.5333,134.8333,93.25,58,40,8.05
470,Hofn,IS,2021-08-07 06:45:08,64.2539,-15.2082,53.46,80,96,6.82
471,Kalamazoo,US,2021-08-07 06:43:46,42.2506,-85.55,68.29,88,40,5.75
472,Madimba,TZ,2021-08-07 06:45:09,-10.4,40.3333,79.14,59,30,5.84
473,Dutse,NG,2021-08-07 06:45:09,11.7594,9.3392,75.99,79,100,13.38
474,Umm Lajj,SA,2021-08-07 06:45:10,25.0213,37.2685,97.23,36,26,3.44
475,Arlit,NE,2021-08-07 06:45:10,18.7369,7.3853,92.14,32,82,9.71
476,Nishihara,JP,2021-08-07 06:45:06,26.1842,127.7558,87.46,92,90,16.11
477,Bosaso,SO,2021-08-07 06:45:11,11.2842,49.1816,98.58,34,0,27.63
478,Belyy Yar,RU,2021-08-07 06:45:12,53.6039,91.3903,64.29,88,40,2.24
479,Etchojoa,MX,2021-08-07 06:45:12,26.9167,-109.6333,84.83,69,92,8.08
480,Carbonia,IT,2021-08-07 06:45:12,39.1672,8.5222,83.98,34,0,6.89
481,Coxim,BR,2021-08-07 06:45:13,-18.5067,-54.76,67.19,44,0,6.35
482,San Nicolas Guadalupe,MX,2021-08-07 06:45:13,19.6125,-100.0333,53.38,98,99,2.26
483,Mogadishu,SO,2021-08-07 06:45:14,2.0371,45.3438,78.67,61,40,13.8
484,Balkanabat,TM,2021-08-07 06:45:14,39.5108,54.3671,104.14,11,0,13.35
485,Cervo,ES,2021-08-07 06:45:15,43.6702,-7.4101,61.97,76,35,12.28
486,Honiara,SB,2021-08-07 06:45:15,-9.4333,159.95,80.31,77,99,1.12
487,Manokwari,ID,2021-08-07 06:45:16,-0.8667,134.0833,81.54,79,100,2.04
488,Buncrana,IE,2021-08-07 06:45:16,55.1333,-7.45,58.77,91,80,3.22
489,Barauna,BR,2021-08-07 06:45:17,-5.08,-37.6167,71.01,74,0,14.5
490,Alampur,IN,2021-08-07 06:45:17,15.8833,78.15,94.32,40,100,14.2
491,Kendari,ID,2021-08-07 06:45:17,-3.945,122.4989,82.18,66,100,6.08
492,Pacific Grove,US,2021-08-07 06:45:18,36.6177,-121.9166,66.6,91,75,1.99
493,Doba,TD,2021-08-07 06:45:18,8.65,16.85,76.39,79,100,1.7
494,Fort-Shevchenko,KZ,2021-08-07 06:45:19,44.5086,50.263,96.13,28,0,16.33
495,Tessalit,ML,2021-08-07 06:45:19,20.1986,1.0114,88.7,36,84,12.77
496,Roma,US,2021-08-07 06:40:38,43.2128,-75.4557,72.88,90,90,9.22
497,Along,IN,2021-08-07 06:45:20,28.1667,94.7667,90.09,61,100,1.12
498,Kuala Terengganu,MY,2021-08-07 06:45:20,5.3302,103.1408,89.55,66,20,5.75
499,Kisangani,CD,2021-08-07 06:45:21,0.5167,25.2,74.66,85,91,4.0
500,Vostok,RU,2021-08-07 06:45:21,46.4856,135.8833,64.99,99,100,3.04
501,La Tuque,CA,2021-08-07 06:45:21,47.4334,-72.7824,70.05,68,100,6.91
502,Wrexham,GB,2021-08-07 06:45:22,53.0,-3.0,57.96,88,100,14.94
503,Portland,US,2021-08-07 06:43:37,45.5234,-122.6762,69.78,80,40,1.01
504,Progreso,MX,2021-08-07 06:45:23,21.2833,-89.6667,77.4,80,12,8.88
505,Alofi,NU,2021-08-07 06:45:23,-19.0595,-169.9187,71.49,88,2,5.75
506,Santa Maria,BR,2021-08-07 06:44:56,-29.6842,-53.8069,59.52,75,55,5.46
507,Minas Novas,BR,2021-08-07 06:45:24,-17.2186,-42.5903,61.39,79,100,6.53
508,Kati,ML,2021-08-07 06:45:24,12.7441,-8.0726,72.81,97,100,4.88
509,Hurghada,EG,2021-08-07 06:45:25,27.2574,33.8129,95.04,31,0,6.91
510,Poso,ID,2021-08-07 06:45:25,-1.3959,120.7524,85.3,67,100,3.98
511,Nakamura,JP,2021-08-07 06:45:26,32.9833,132.9333,86.99,63,3,5.14
512,Tulagi,SB,2021-08-07 06:45:26,-9.0996,160.1476,83.21,71,81,16.73
513,Adrar,MR,2021-08-07 06:45:26,20.5022,-10.0711,86.59,41,11,16.71
514,Trairi,BR,2021-08-07 06:40:43,-3.2778,-39.2689,78.13,53,66,13.65
515,Santa Barbara,US,2021-08-07 06:45:27,34.7333,-120.0343,55.31,32,0,3.62
516,Sinnamary,GF,2021-08-07 06:45:28,5.3833,-52.95,74.5,92,99,5.97
517,Krasnoselkup,RU,2021-08-07 06:42:43,65.7,82.4667,80.46,40,6,1.81
518,Porto Belo,BR,2021-08-07 06:45:28,-27.1578,-48.5531,66.18,93,100,7.67
519,Synya,RU,2021-08-07 06:45:29,65.3718,58.0387,50.94,90,100,5.7
520,Demyansk,RU,2021-08-07 06:45:29,57.643,32.466,65.25,95,100,9.26
521,Marystown,CA,2021-08-07 06:43:09,47.1666,-55.1483,65.79,97,100,17.0
522,Deming,US,2021-08-07 06:45:30,32.2687,-107.7586,80.49,32,1,9.22
523,Dymer,UA,2021-08-07 06:45:30,50.7865,30.3026,71.96,64,7,12.3
524,Erzurum,TR,2021-08-07 06:45:31,40.0,41.5,65.88,40,88,6.58
525,Eureka,US,2021-08-07 06:45:31,40.8021,-124.1637,65.68,93,99,1.99
526,Jumla,NP,2021-08-07 06:45:32,29.2747,82.1838,70.88,78,100,4.76
527,Dwarka,IN,2021-08-07 06:45:32,22.2394,68.9678,84.54,73,95,13.87
528,Mokhotlong,LS,2021-08-07 06:45:33,-29.2894,29.0675,45.19,16,0,1.07
529,Dunedin,NZ,2021-08-07 06:45:33,-45.8742,170.5036,42.8,66,16,5.01
530,Bontang,ID,2021-08-07 06:45:34,0.1333,117.5,84.51,68,93,7.38
531,Pascagoula,US,2021-08-07 06:41:42,30.3658,-88.5561,76.23,96,1,0.0
532,Mitsamiouli,KM,2021-08-07 06:45:34,-11.3847,43.2844,77.76,64,27,6.64
533,Petropavlovsk-Kamchatskiy,RU,2021-08-07 06:44:26,53.0452,158.6483,54.19,88,75,2.24
534,Kabinda,CD,2021-08-07 06:45:35,-6.1333,24.4833,83.01,20,18,3.6
535,Srandakan,ID,2021-08-07 06:45:36,-7.9386,110.2506,84.76,67,14,11.92
536,San Carlos De Bariloche,AR,2021-08-07 06:45:36,-41.1456,-71.3082,32.02,88,40,10.49
537,Tevaitoa,PF,2021-08-07 06:45:36,-16.7833,-151.5,78.44,70,87,9.24
538,Hay River,CA,2021-08-07 06:42:35,60.8156,-115.7999,62.58,82,75,5.75
539,Saint-Paul,RE,2021-08-07 06:45:37,-21.0096,55.2707,75.31,65,35,1.86
540,Hami,CN,2021-08-07 06:45:37,42.8,93.45,93.42,11,3,18.14
541,Port Elizabeth,ZA,2021-08-07 06:45:38,-33.918,25.5701,52.09,93,0,1.14
542,Notre-Dame-Du-Lac,CA,2021-08-07 06:45:38,47.6136,-68.7964,67.44,87,99,5.57
543,Nyimba,ZM,2021-08-07 06:45:39,-14.5566,30.8149,74.68,35,0,4.9
544,Birao,CF,2021-08-07 06:45:39,10.2849,22.7882,74.1,89,100,2.91
545,Algeciras,ES,2021-08-07 06:45:40,36.1333,-5.4505,78.46,78,20,9.22
546,Faya,SA,2021-08-07 06:45:40,18.3851,42.4509,73.92,30,59,10.78
547,Namibe,AO,2021-08-07 06:43:27,-15.1961,12.1522,70.75,79,1,1.59
548,Catamarca,AR,2021-08-07 06:45:41,-28.4696,-65.7852,64.78,47,0,1.01
549,Mega,ET,2021-08-07 06:45:41,4.05,38.3,59.88,71,99,15.68
550,Altay,CN,2021-08-07 06:45:42,47.8667,88.1167,78.6,28,20,11.92
551,Vanavara,RU,2021-08-07 06:45:42,60.34,102.2797,77.59,25,9,8.37
552,Mitu,CO,2021-08-07 06:45:42,1.1983,-70.1733,70.05,91,7,0.65
553,Wilhelmsburg,AT,2021-08-07 06:45:43,48.1057,15.6054,69.26,61,84,2.77
554,Juneau,US,2021-08-07 06:43:38,58.3019,-134.4197,58.21,96,90,0.0
555,Dalian,CN,2021-08-07 06:45:44,38.9122,121.6022,85.93,62,40,6.71
556,Ketchikan,US,2021-08-07 06:44:32,55.3422,-131.6461,54.07,100,75,4.61
557,Nouakchott,MR,2021-08-07 06:41:53,18.0858,-15.9785,78.73,87,2,12.5
558,Volksrust,ZA,2021-08-07 06:45:45,-27.3654,29.8818,55.44,15,1,3.69
559,Lasa,IT,2021-08-07 06:44:52,46.6166,10.7002,64.02,83,76,5.21
560,Buraydah,SA,2021-08-07 06:41:17,26.326,43.975,99.05,9,8,10.38
561,Krasnyye Baki,RU,2021-08-07 06:45:46,57.131,45.1599,57.42,97,100,9.04
562,Pafos,CY,2021-08-07 06:45:46,34.7667,32.4167,89.24,70,40,5.75
563,Dandong,CN,2021-08-07 06:45:47,40.1292,124.3947,85.23,60,24,3.94
564,Ileana,RO,2021-08-07 06:45:47,44.5167,26.6667,83.25,41,0,9.8
565,Sterling,US,2021-08-07 06:45:48,39.0062,-77.4286,72.93,84,40,4.61
566,Camacupa,AO,2021-08-07 06:45:48,-12.0167,17.4833,61.83,21,7,4.59
